#HELPS

-1 OLC EDIT~
&z           |&r power 3 <name>     &z|&c Council               &z|
&z           |&r power 4 <name>     &z|&c Centurion             &z|
&z           |&r pkill yes/no       &z|&c PlayerKill Toggle     &z|
&z           |&r recall #           &z|&c Recall Room           &z|
&z           |&r pkills #           &z|&c # of kills (players)  &z|
&z           |&r pkilled #          &z|&c # of deaths (players) &z|
&z           |&r mkills #           &z|&c # of deaths (mobs)    &z|
&z           |____________________|_______________________|
&w
The use of this command should generally only be done by the MUD's IMP's, Thalador,
or the Clan Administrator and his/her Assistant.  Unless otherwise
asked by the above listed please do not edit clan statistics.
~
107 'MSETLIST'~
&z________________________________________________________________________________
&z___________________  _____________________  
&z| RACE       |  # |  | CLASS        |  # |  Other settings of MSET:
&z|------------|----|  |--------------|----|  --------------------------------
&z| &BHuman      &z|&R  0 &z|  | &BMage         &z|&R  0 &z|  &z[&Rstr, int, wis, dex & con&z]
&z| &BElf        &z|&R  1 &z|  | &BCleric       &z|&R  1 &z|  &wTrained stats of a character.
&z| &BDwarf      &z|&R  2 &z|  | &BThief        &z|&R  2 &z|  &Wsyntaxname.
 
              &W-&RT&Ya&Gl&Bi&Pa&w, &rMistress &wof the &zBlack Arts&W-
~
101 GRUNT~
&COk, Arch had a good idea in mind when he set a schedule for his usual
times to be around here on the mud, so I've decided to follow along, here is
when you can usually find me either here, or on the builders port.  I'm
usually on both at the same time when I am on, to make it easier for people
to find me.  
 
&BMonday&w:    &c6-11pm EST
&BTuesday&w:   &c6-11pm EST
&BWednesday&w: &c6-11pm EST
&BThursday&w:  &c6-11pm EST
&BFriday&w:    &c6-11pm EST
&BSaturday&w:  &cVarious Times EST
&BSunday&w:    &cVarious Times EST
 
&CAnd if all else fails, you can email me at:
&Bplayboy&c@&wziplink&C.&wnet
 
 &b-&WGrunt
~
-1 'IMMORTALS'~
&BWhile mortals are the lifeblood of a MUD, immortals are the guiding force
directing it in the right direction, but how each immortal (imm) acts in
their job varies greatly.  Thalador have been receiving a GREAT
many notes upon subjects they either shouldn't have to or don't have time
to deal with.  Please only note them if the problem -requires- their
direct help or an immortal specifically asks you to do so.  Here's a list
of those to look for in help, wether they're on or not:
&z &B                                                 &w        &z|&R Note to:
&z*&B Pfile errors (check with an imm first to varify)&w........&z|&R &RThalador
&z*&B Coding bugs of any sort, suspected or fact&w..............&z|&R 1045
&z*&B Suggestions for new abilities&w...........................&z|&R 1045
&z*&B Errors in areas, items and\or mobs of any sort&w..........&z|&R Grunt &w& &RSherf
&z*&B Inquiring of becoming a builder&w.........................&z|&R Grunt &w& &RSherf
&z*&B Questions in general of clans&w...........................&z|&R CLANS
&z*&B Questions for immortals in general&w......................&z|&R Immortal
&z
&BCLANS     &w=&R the Clan Guild &C(Anyone related to clan running)
&B1045      &w=&R the Coder Guild &C(All of the MUD's coders)
&z
&BIf in doubt, look at the help files on immortals help '106', '107', etc..
which will give a more indepth look at their job description.  Then type:
&w"&rwho 106&w"&B, check the &w'&rwizlist&w'&B and ask the lowest leveled person on you
can see.  This is our 'chain of command', please use and respect it.
Thank you for your time & effort into making this MUD what it is today.
~
106 IMM TOYS~
An Imm Toy is any item created by an Imm with illegal stats on it.
Illegal stats meaning something that would NOT be allowed in game.
Imm Toys cause more crashes and headaches around here, and that leads
to pissing me off, and you really don't want to do that.  Imm Toys are NOT
allowed, and if you've created any, delete them NOW!  There's enough 
Imm crap in game as it is.
~
1 AUTOQUEST~
&W Autoquesting is for every level and there are certain rules and
commands to know about.  &W You have to be at a Quest Master mob to use most
the available commands.  
&W
&wQUEST INFO:&W This will tell you what you are currently questing for.
&wQUEST TIME:&W Displays the amount of time you have left to complete your current
&W            quest or the amount of time until you can quest again if you just
&W            quested.
&wQUEST POINTS:&W This will tell you the amount of quest points you have so far.
&wQUEST REQUEST:&W This allows you to -request- an autoquest. The &cQuest Master&W
&W               will then see if it has a quest to give you.
&wQUEST COMPLETE:&W Once you've completed a quest, return to the &cQuest Master&W
&W                who assigned you the quest, and type QUEST COMPLETE.
&wQUEST LIST:&W This lists the available items you can buy with your quest points. 
&W            You must be at a &cQuest Master&W to list or buy items also.
&wQUEST BUY:&W To buy an item type QUEST BUY <item>.
&wQUEST AREA:&W When you are assigned a quest, you may type QUEST AREA to see what
&W            area your quest is in.
&W
 
&WAutoquests are random, and chosen suitable to your level. Sometimes you will
&Wget a quest to kill a mob, or a quest to find an object. If you are assigned an
&Wobject quest, the object is placed in the room of a suitable mob according to 
&Wyour level. You must go get the object and return to the &cQuest Master&W and
&Wtype QUEST COMPLETE.  He will then take the object from you and reward you with
&Wquest points.
 
&WIf you are assigned a mob quest, you must go find the mob and kill it, then 
&Wreturn to the &cQuest Master&W and type QUEST COMPLETE.  The mob you are to kill
&Wwill have a [TARGET] flag and while you are questing you will have a [QUESTING]
&Wflag.  
 
&R --- Before you begin questing, make sure you read HELP AUTOQUEST RULES ---
 
&WThe amount of time you are given for a quest is random, and can range anywhere
&Wfrom 10-30 minutes.  Once you have completed a quest, you must wait 30 minutes 
&W-REAL- time before you can autoquest again.  If you request a quest and the
&cQuest Master&W doesn't have a quest for you, you must wait 10 minutes before
&Wtrying to quest again.
 
&WThe points you gain while questing are saved every time you log off, but don't
&Wlast forever.  Each ten levels you lose any quest points you might of gained,
&Wfor example at level 10 you would be back at 0 quest points.  So quest lots and
&Wspend your quest points! Don't forget to read &RHELP AUTOQUEST RULES.&W Anyone
&Wwho doesn't abide by the rules will have to deal with the consequences. We want
&Wthis to be enjoyable for everyone.
~
1 IRONFIST~
syntax: Ironfist
With this skill, a monk is able to turn his fist to iron, making him hit
more often and harder.
~
1 IRON SKIN~
syntax: cast 'iron skin'
This spell enables a monk to turn his skin to iron-like solidity.  While
this spell is active, the monk is harder to hit and absorbs a bit of damage
inflicted to him.
~
0 CHI SHIELD~
syntax: cast 'chi shield'
This spell surrounds the caster with shield of his own chi.  This shield
is highly impervious to magic and will reduce the chance of magical spells
hitting the monk.  It also serves to reduce a bit of damage.
~
0 MONK~
&wMONK
 
Although he is not unfamiliar with weapon combat, the
Monk believes in "using what you have" to fight with.
In the form of the martial arts, the Monk uses his
hands as his weapons and defense system. The power
of the mind is also one of the Monks high points.
~
-1 MINOTAUR MIN~
&z_____________________________________________________________________________
&wMade from the joining of man and bull, these ancient creatures are
often found guarding various treasures throughout the realms of the land.
Born with massive strength and amazing stamina, these noble beasts can often
live centuries before passing on with only their slow movement, due to their
massive bulk, hindering them.  Using the dual horns of their head they can
often temporarily paralyse an enemy with one mighty slam of their head.
&W
&WSize&w: LARGE
&WRacial Abilities&w:
&z*&R Headbutt&w: Causes minor damage & has a 10% chance at stunning an opponent.
&WStat Modifications&w:
&CStr: &w+1, &CWis: &w+2, &CDex: &w-4, &CCon: &w+1
&z_____________________________________________________________________________
~
0 HEADBUTT~
&WSyntax:&w headbutt
&w
Minotaurs armed naturally with horns atop their head and built with the
strength of the combination of man and bull are able to use their massive
heads to cause heavy damage to an attacker.  As a minotaur gains experience
out in the world through their lifetime they are able to increase the speed
in which they recover from a sprawling headbutt and slam an opponent again.
Naturally due to their chosen profession, those learned in the arts of
melee combat are easier able to recover from performing a headbutt attack
before those of the magical profession.
&z
*&WNOTE&z*&w Headbutt is a race-specific spell.  You must be of the "minotaur" race
or it will not work.
&W
See Also&w: RACE, MINOTAUR
~
0 'SONG OF MISSILES'~
&Wsyntax:&w sing 'song of missiles' <victim>
Summoning magic from depths of their souls, these wandering entertainers are
able to spread out magical missiles comprised of the strength of their voice.
~
0 'SONG OF VOICES'~
&Wsyntax:&w sing 'song of voices' <speaker> <message>
Having spent years training their voices in the arts of entertainment, many
bards have learned how to form the illusion of casting their voice from a
different direction.  Using this they can often make people believe that
someone entirely different from the bard said something they didn't actually
say.
~
0 'SONG OF EVIL SIGHT'~
&Wsyntax:&w sing 'song of evil sight'
Often having to travel from village to village entertaining in the local
inns and taverns, bards have learned to spot those of evil nature through
cautious observation, so they don't find themselves working for someone who
won't pay up after the performance.  This learned ability is invaluable to
a bard's pouch of gold.
~
0 'SONG OF ICY TOUCH'~
&Wsyntax:&w sing 'song of icy touch' <victim>
Modifying the tone of their trained voices, bards are sometimes able to not
simply give the sound of ice to their speech, but cause the actual freezing
of their opponent, spreading fear throughout the victim's soul.
~
0 'SONG OF NIGHT VISION'~
&Wsyntax:&w sing 'song of night vision'
After spending years training themselves to listen to the most acute of
sounds for musical perfection, bards have become adept at focusing into
sounds around them in the dark, where they can then use their eyes to focus
in upon the source of sound.
~
0 'SONG OF PROTECTION'~
&Wsyntax:&w sing 'song of protection' <target>
Taping into their arts of entertainment the skilled performer is often able
to strengthen the moral of their own fearing heart or that of their companion
with a simple song, causing the affected person to increase their ability to
keep out of harm's way.
~
0 'SONG OF EARTHQUAKE'~
&Wsyntax:&w sing 'song of earthquake'
Focusing their voice to such a pitch, learned after years of practice, a
skilled bard can bring about terrifying damage by shaking the very ground
around them with their voice.
~
0 'SONG OF SOOTHING'~
&Wsyntax:&w sing 'song of soothing' <target>
Using their voice to entertain and relax a weary fighter, bards can offer
a slight amount of healing towards the soul, helping to speed up the healing
of the players body.  Bards are also able to lighten their own hearts with
their music through these means.
~
0 'SONG OF SLEEPING'~
&Wsyntax:&w sing 'song of sleeping' <victim>
Carrying the motherhood songs for the purpose of luling an infant child into
sleep to the form of an art, bards can turn this skill to combatitive uses by
making their enemies fall to the ground in exhaustion.
~
0 'SONG OF ADRENALINE'~
&Wsyntax:&w sing 'song of adrenaline'
Using their voice as a cataclyst for focusing their thoughts and strength to
the task at hand, many bards can unleash the powers of the body through music
bringing the body's adrenaline to bear at will.
~
0 BLACKBELT~
&wSpending their time training in the techniques of the martial arts, a skilled
monk is able to eventually achieve the status of a blackbelt.  One of this
skill level is able to attack with both hands instead of just one as the
begining monks do.  (Use of this skill is automatic once practiced, but you
can't be holding any item or wearing any shield or it will be disengaged.)
~
0 DROW FIRE~
&Wsyntax:&w df <victim>
Harnessing the magical powers of the drow race, these creatures of the dark
can engulf their enemies in a terrifying display of flame.  Someone falling
victim to such an attack is often unable to flee the storm for safty and
finds themselves an easier to hit target for their prey.
&z
*&WNOTE&z*&w Drow fire is a race-specific spell.  You must be of the "drow" race
or it will not work.
&W
See Also&w: DROW, FAERIE FIRE & INCINERATE
~
0 'ANATOMY KNOWLEDGE'~
&wAfter spending years training in the martial arts, many monks further enhance
their studies in hand-to-hand combat learning the makeup of the human body.
This teaches them were the weaker places of the body, including the many
"pressure points" of the body, are, allowing them to cause massive amounts of
damage with a single touch.  Use of these pressure points can often lead to a
monk stunning an attacker in a single move or even on rare occassions lead to
an enemy's death.
&C(Use of 'anatomy knowledge' is automatic once trained.)
~
0 'FLYING KICK'~
&Wsyntax:&w flying  &C(while in combat)
&w
Highly trained in the martial arts, skilled monks often improve their kicking
abilities, using their incredible speed and agility to lauch themselves into
the air towards an attacker, heightening the impact.  &C(Flying Kick is very
similar to the common 'kick' skill, just stronger.)
&W
Requirements&w:
&z* &wKick
&W
See Also&w: KICK, MONK
~
0 TRIP~
&Wsyntax:&w trip  &C(While in combat)
&wMaster thieves, pocessing a near perfect fluid grace to their movements, are
often fast enough to duck down low, using one leg to sweep an attacker's
legs out from under him, before their enemy is even aware of their
intenions.  This usually leaves the victim stunned on the ground as the
impact of the fall knocks the wind from him.
&C(Trip is similar to the warrior skill of 'stun' in it's effect.)
~
-1 'ENHANCED DAMAGE TWO'~
&wThis skill increases the damage you inflict when attacking.  Use of the skill
is automatic once you have practiced it.
&W
Requirements&w:
&z* &wEnhanced Damage
&W
See Also&w: ENHANCED DAMAGE & ENHANCED DAMAGE THREE
~
-1 'ENHANCED DAMAGE THREE'~
&wThis skill increases the damage you inflict when attacking.  Use of the skill
is automatic once you have practiced it.
&W
Requirements&w:
&z* &wEnhanced Damage
&z* &wEnhanced Damage Two
&W
See Also&w: ENHANCED DAMAGE & ENHANCED DAMAGE TWO
~
-1 RACE SKILLS~
&z_____________________________________________________________________________
&wHere's a quick reference of the skills available to the various races at this
point in time:
&W
&WSkill             Race          Use
&z-----------------------------------------------------------------------------
&RHeadbutt          &BMinotaur      &wMinor damage & 10% chance of stun.
&RDrow Fire         &BDrow          &wHeavily improved faerie fire & incinerate.
&RSidestep          &BShadow        &w50% chance of dodge + bonus %.
&RForge             &BDwarf         &wAllows a player to make specific eq.
&RSpit              &BLizardman     &wMinor damage, chance: blindness or stun.
&RGlobe of Darkness &BDrow          &wCloaks surrounding area in darkness.
&W
See Also&w: RACE
&z_____________________________________________________________________________
~
-1 'RACE MODIFICATIONS'~
&wHere's a quick reference of the statistics modified by the various races at
this point in time:
&z
  RACE        STR  INT  WIS  DEX  CON
______________________________________&z_
&z|&B Human      &z|&C    &z|&C    &z|&C    &z|&C    &z|&C    &z|
&z|&B Elf        &z|&C    &z|&C +1 &z|&C    &z|&C    &z|&C -1 &z|
&z|&B Dwarf      &z|&C    &z|&C -2 &z|&C    &z|&C    &z|&C +2 &z|
&z|&B Pixie      &z|&C -2 &z|&C    &z|&C    &z|&C +2 &z|&C    &z|
&z|&B Halfling   &z|&C    &z|&C    &z|&C -2 &z|&C +2 &z|&C    &z|
&z|&B Drow       &z|&C -1 &z|&C    &z|&C    &z|&C +1 &z|&C    &z|
&z|&B Elder      &z|&C -3 &z|&C    &z|&C +3 &z|&C    &z|&C    &z|
&z|&B Ogre       &z|&C +3 &z|&C -3 &z|&C    &z|&C    &z|&C    &z|
&z|&B Lizardman  &z|&C    &z|&C    &z|&C    &z|&C -2 &z|&C +2 &z|
&z|&B Demon      &z|&C    &z|&C    &z|&C -4 &z|&C    &z|&C +4 &z|
&z|&B Ghoul      &z|&C +2 &z|&C -1 &z|&C -1 &z|&C -1 &z|&C +1 &z|
&z|&B Illithid   &z|&C -3 &z|&C +3 &z|&C +2 &z|&C    &z|&C -2 &z|
&z|&B Minotaur   &z|&C +1 &z|&C    &z|&C +2 &z|&C -4 &z|&C +1 &z|
&z|&B Troll      &z|&C    &z|&C -1 &z|&C -1 &z|&C -2 &z|&C +4 &z|
&z|&B Shadow     &z|&C    &z|&C -2 &z|&C    &z|&C +2 &z|&C    &z|
&z|&B Tabaxi     &z|&C +1 &z|&C -2 &z|&C -2 &z|&C +2 &z|&C +1 &z|
&z|&z____________&z|&z____&z|&z____&z|&z____&z|&z____&z|&z____&z|
&W
See Also&w: RACE, RACE SKILLS
~
-1 'BLADE PALM'~
&WSyntax&w: blade <victim>
&w
Highly trained in the martial arts, monks are capable of causing much damage
by just one move.  Using the palm of their hand, these noble fighters are
able to cause serious damage to an attacker, possibly leaving the enemy
stunned on the ground or on the very rare occassion kill their opponent.
&W
Requirements&w:
&z* &wAnatomy Knowledge
  &w(&CFor you to be able to stun or kill with this command.&w)
&W
See Also&w: MONK, ANATOMY KNOWLEDGE
~
-1 'SNATCH'~
&Wsyntax&w: snatch  <item> <victim>
&Wsyntax&w: snatch  coins  <victim>
&w
Utilizing their enhanced dexterity in combat, the experienced thief can
manage to steal from you even during combat.  This command works exactly
like the 'steal' command and comes with the same penalties as steal does when
you fail.
&W
Requirements&w:
&z *&w Steal
&W
See Also&w: STEAL, THIEF, FLAGGED, THEFT LAWS
~
-1 'NERVE'~
&Wsyntax&w: nerve  &C(While in combat)
&w
Having spent their lives training in the martial arts and learning where the
various pressure points of the body are, highly experienced monks are able to
disarm an opponent in one move, leaving their arms utterly useless for a
short amount of time.  Due to this nerving attack an enemy can't get things,
quaff potions or retrieve their disarmed weapons, shield & held item until
the pain stops.
&W
See Also&w: MONK, ANATOMY KNOWLEDGE
~
-1 'FLAGGED'~
&WWhat is a flag?&w
When a player fails to steal successfully from another player they gain a
&z(THIEF)&w flag before their names and are now open game to be hunted down by
members of the &r[MERCENARY]&w guild.  Until their flag is removed, certain mobs
flagged as executioners will autoattack any thief they find.  Generally
you'll find such executioners at town gates and by healing facilities, but
not always.
&W
Removing your flag&w:
Quite simple.  You can't :).  Only by death from one of the &r[MERCENARY]&w Guild
can you lose your flag or by one of the IMPs deciding to pardon you, which is
extremely rare to never.  But that's the risks.
&W
See Also&w: STEAL, SNATCH, THEFT LAWS, MERCENARY
~
-1 PUSH DRAG~
&Wsyntax&w: push <player> <direction>
&Wsyntax&w: drag <player> <direction>
&W
Push&w: This is used to move a _standing_ player from a room against their own
will, by pushing them in an available direction.  It also works vs mobs.
When you push the player, they will be moved into that adjoining room, but
you will remain in the current room.
&W
Drag&w: This you use to move a _resting_ player from a room against their own
will, by dragging them from that room into an adjoining room.  It works vs
mobs as well.  When you drag a victim you AND the victim will be moved to
the adjoining room.
&z
*&WNOTE&z*&w These work in safe rooms as well.
~
-1 'THEFT LAWS'~
&wThese are the laws set forth by the immortals of this MUD pertaining to the
command 'Steal' when used against players.
&z
*&w You may NOT under any circumstances lend, borrow, sell, trade or give
  equipment that has been stolen to anyone, including your own characters.
  This pertains to ALL equipment, clan or regular.  This includes hiding
  your stolen equipment in a container and auctioning it or donating it for
  others to retrieve or giving it to mobs to kill and take back later with
  another character.
&W
See Also&w: FLAGGED, THIEF, STEAL, SNATCH
~
2 SOULBIND~
With the aid of this spell, the Necromancer manifests its greatest power...
The power over life and death itself!
When successfully cast, this spell entraps the soul of the victim which
then becomes the Necromancer's slave.  As a side-effect, the victim's
body is consumed and transformed into a gem-like artifact which
the caster uses to manipulate the soul.
~
-1 'HAGGLE'~
&wProfit-minded as always, thieves learn at an early age to haggle the storm's
shopkeepers into much better prices than what is listed.  Use of the haggle
skill is automatic once trained.
&W
See Also&w: THIEF
~
-1 'ENHANCED DODGE'~
&wThe experienced thief, highly trained in the arts of stealth, is capable of
increasing his dodging abilities from being a mere form of evading an attack
to a near art form.  Using this enhanced ability they're able to dodge
attacks that even the nimblest of warriors would be unable to evade.  Use of
the skill is automatic once you have practiced it.
&W
Requirements&w:
&z* &wDodge
&W
See Also&w: DODGE, PARRY, SHIELD BLOCK
~
-1 'RETREAT'~
&WSyntax&w: retreat <direction>
&w
As a member of a profession trained for the skills of thieving, these
would-be thieves often need a quick way of escaping a scene unnoticed.
Applying their arts of stealth, thieves can retreat from a battle without
losing any experience, but in their haste should they retreat into a door
or wall's direction they won't see it before they run right into it,
temporarily stunning them on the ground.
&W
Requirements&w:
&z* &WItem&w: Smoke Bomb  &C(Sheridan's Thieving Supplies)
&W
See Also&w: FLEE
~
-1 'BLIND FIGHTING'~
&wDue to their prime time of thieving being at night, thieves have learned to
do their handiwork without even needing to see.  Warriors as well have
learned with experience to hunt down their prey by sound when their sight is
impaired.  Blind fighting allows a thief or warrior the ability to use their
melee attacks (Kick, Punch, Circle, Gouge..etc..) even while blinded.
Use of this skill is automatic once trained.
&W
See Also&w: BLINDNESS, KICK, CIRCLE, GOUGE, PUNCH, THIEF, WARRIOR
~
-1 'ANTIDOTE'~
&wExperienced in the arts of poisoning, thieves are also masters of making
quick antidotes to their handiwork.  Able to reverse their own deadly
concoctions, they can create a remedy in seconds.
&W
Requirements&w:
&z* &WItem&w: Empty Flask &C(Sheridan's Thieving Supplies [Bethaven])
&W
See Also&w: WEAPON POISONING, POISON, CURE POISON
~
-1 TROLL TRO~
&z_____________________________________________________________________________
&wLong hidden within the sanctity of their mountain caves, a race known in the
past only as a myth, lies the civilization of the trolls.  Built with the
undying stamina of the mountains they reside in, these green skinned beasts
often grow to obtain a state of health few other races believed possible.
Hindered by their slow intellect and mobility, the troll society seems to
have decided as a whole to rejoin the races of the realms, moving out of
their sanctuaries in numbers reaching high into the thousands.
&W
&WSize&w: LARGE
&WRacial Abilities&w:
&z*&w Fast Healing
  &w(&CThis allows a player to regenerate hp five times as fast per tick.&w)
&WStat Modifications&w:
&CInt: &w-1, &CWis: &w-1, &CDex: &w-2, &CCon: &w+4
&z_____________________________________________________________________________
~
-1 SHADOW SHD~
&z_____________________________________________________________________________
&wAs black in soul as the night, known by the races of the realms only as
shadows, these lurkers of the dark are ever present, moving beyond the eye's
range of sight through the darkness.  As graceful in movement as the flow of
liquid, shadows are only limited by their lack of independant thought.  Their
general dislike of other races keeps them from gaining the benefits of the
wisdom from the individual races throughout the storm.
&W
&WSize&w: SMALL
&WRacial Abilities&w:
&z*&R Sidestep&w: Allows a player to dodge out of the way of an incoming attack.
&z*&w Pass Door&w: Allows a player to pass through some locked doors.
&WStat Modifications&w:
&CInt: &w-2, &CDex: &w+2
&z_____________________________________________________________________________
~
0 'SHADOWWALK'~
SHADOWWALK
 
Syntax: shadow <mob>
Syntax: shadow 'mob's name'
Syntax: (Ie.  shadow 'white dragon')
 
Thieves and werewolves of high level and experience are able to apply their
skills at the art of stealth into a form of stalking.  Able to simple disappear
into the shadows before your eyes, these shadow walkers can appear in the blink
of an eye.  Some areas, due to their conditions, are unable to support enough
shadows for their arts, such as deserts in the daytime.  Also their ability is
limited within a certain distance of range, due to the tiring strain of
attempting to remain unseen.
~
-1 'SIDESTEP'~
&wUtilizing the darkness of the shadows about them, people of the 'shadow' race
are able to dodge even the quickest of attacks, moving before an attacker's
eye can even register them.  &C(Sidestep has a base dodge % of 50 and goes down
1% per level the mob/player is higher than you.  Example: You (level 40
shadow) are attacking a level 55 mob.  &w% = 50 - (55 - 40) = 35%&C).
&z
*&WNOTE&z*&w Sidestep is a race-specific spell.  You must be of the "shadow" race
or it will not work.
&W
See Also&w: RACE, SHADOW, RACE SKILLS
~
-1 FORGE~
&z_____________________________________________________________________________
&WSyntax&w:  Forge <obj> <race> <lvl>
&WExample&w: Forge Ring  Elf    50
&c_____________________________________________________________________________
&Bobj &W=&w ring necklace armor helm       &c|&B race&W=&w any valid race. HELP FORGE RACES
&w      mask leggings boots gauntlets  &c|&w       to see race groupings.
&w      gauntlets armplates shield     &c|&B lvl &W=&w minimum 30, maximum 105.
&w      belt bracer anklet weapon      &c|&B cost&W=&w 10000 * lvl
&c_____________________________________|_______________________________________
&wLong known as being among the finest crafters of equipment, dwarves have
gained a place of some respect among the races of the realms.  Able to craft
equipment for any race or of any type, these stocky people are sought out by
adventurers all across the storm for their expertise.
There are several things you should know about 'forge' before using it
though.  So please remember to read all of the necessary help files so you
don't find yourself wasting your money.
&z
*&WNOTE&z*&w Forge is a race-specific spell.  You must be of the "dwarf" race or it 
       will not work.
&W
See Also&w: FORGE RACES, FORGE LIMITS, FORGE COSTS, FORGE EDITOR, DWARF
&z_____________________________________________________________________________
~
-1 'FORGE RACES'~
FORGE RACES
&z_____________________________________________________________________________
&w(&CInformation for the Dwarven racial ability of FORGE.&w)
Due to the general sizes of many races or their physical attributes, the
forging of equipment for specific races has to be specified.  Here's a list
to the grouping of races.
&WReminder&w:&C (Forge Syntax)
&wforge <placement> <race> <level of EQ>
&W
&WGroup 1&w: Human, Elder, Elf & Drow
&WGroup 2&w: Ogre, Demon, Minotaur & Troll
&WGroup 3&w: Halfling, Dwarf & Shadow
&WGroup 4&w: Illithid & Ghoul
&WGroup 5&w: Pixie
&WGroup 6&w: Lizardman
&z
*&WNOTE&z*&w The group #'s mean nothing.  You &RMUST&w use the name of the race.
       &w(&BExample&w:&c forge leggings elf 50&w)
&W
See Also&w: FORGE, FORGE LIMITS, FORGE COSTS, FORGE EDITOR
&z_____________________________________________________________________________
~
-1 'FORGE LIMITS'~
&z_____________________________________________________________________________
&w(&CInformation for the Dwarven racial ability of FORGE.&w)
&wHere are the limits on a what a person can do with forged equipment:
&z*&WNOTE&z*&w level = level of the _Equipment_, NOT the dwarven forger.
       All values are truncated.  Ie: 7.6 = 7
&B
&BDamroll      &W=&w *NOTE*             &BHitroll       &W=&w Damroll/2
&BMana & HP    &W=&w level              &BAnti-disarm   &W=&w level / 2.5
&BAC           &W=&w -(lvl/2+10)        &BWeight        &W=&w level * .15
&BSaving-Spell &W=&w -(level/7)         &BSaving-Breath &W=&w -(level/7)
&B# of Affects &W=&w (level/10) Max: 6  &BBlood         &W=&w Mana / 3
&W
Flags to Dwarven EQ&w:
&cWeapon&w: dwarven
&cArmor&w: dwarven & magic
&z
*&WNOTE&z*&w If the equipment is level 101+ it gets the 'indestructable' flag.
&z*&WNOTE&z*&w Item damroll is based on weather it's a weapon or armor.  'body' armor
       and weapons are (level / 2.5).  All other forms of armor are
       (level / 8).
&W
See Also&w: DWARF, FORGE, FORGE RACES, FORGE EDITOR, FORGE COSTS
&z_____________________________________________________________________________
~
-1 MULTICLASS~
&z___________________________________________________________________________
&cBy Multiclassing, a character expands his horizons and abilities, in the
process, he also needs a greater time to learn all these different skills
&z---------------------------------------------------------------------------
&WBefore Champ&w:
&z------------------------------------------------
&R1&w - &W1000&wxp &cper level.
&R2&w - &W4000&wxp &cper level. &w( &WNumClasses &w* &W2000&w )
&z------------------------------------------------
&WAfter Champ&w:
&z------------------------------------------------
&R#     &cHero&w, &cChamp 1&w, &cChamp 2&w,  &cChamp 3
&R1 &w- &W100000&w,  &W400000&w, &W1000000&w,  &W2000000&wxp
&R2 &w- &W400000&w, &W1600000&w, &W4000000&w,  &W8000000&wxp
&z------------------------------------------------
&z___________________________________________________________________________
~
106 SHOP 'SHOPKEEPER SETTINGS'~
&z_____________________________________________________________________________
        &B SYNTAX: &C(in Medit)         &z|&B Hours &W:&w 0-24 is the range, but unless
&c____________________________________&z|&w         you want them closed on a
&wshop hours [#opening] [#closing]    &z|&w         regular basis keep it at 0-24.
&wshop profit [#buying%] [#selling%]  &z|&B Profit&W:&w Check the guidelines on this.
&wshop type [#0-4] [item type]        &z|&B Type  &W:&w wand, armor, weapon, pill...
&wshop delete [#0-4]                  &z|&w         This sets what kind of items
&wshop remove                         &z|&w         your shopkeeper can sell/buy.
&z____________________________________|________________________________________
~
1 'GOLDEN AURA'~
&z_____________________________________________________________________________
&WSyntax&w: cast 'golden aura' <target>
&w
Masters of self-defense and healing, clerics are able to errect an aura about
themselves reducing damage by 3/4's.  This spell may be used with sanctuary
for an accumulative effect and clerics are able to offer their holy
protection to others around them, but none save a cleric is able to control
the sheer power of this magic.  Mobs & Players affected by golden aura have a
line saying: "&Y<Target> body radiates a crisp golden aura.&w" when you type look
in the same room.
(&CGolden Aura can't be invoked by any, but those with the ability to cast it.&w)
&W
See Also&w: SANCTUARY
&z_____________________________________________________________________________
~
1 'SHRIEK'~
&z_____________________________________________________________________________
&WSyntax&w: shriek  &C(While in combat)
&w
Harnessing the pure destructive power of sound, bards are able to shatter
glass in a player's inventory or even in a protected container.  The only
glass generally found on players of any value is that used in the creation of
potions, vials & flasks.
(&CAside from causing a base damage amount with each shriek, every potion that
is shattered adds an extra 10 damage, with a maximum limit of 25 potions
destroyed per shriek.&w)
&W
See Also&w: BARD
&z_____________________________________________________________________________
~
1 'SPIT'~
&z_____________________________________________________________________________
&WSyntax&w: spit  &C(While in combat)
&w
Using their own acidic saliva, lizardmen have become very adept at fighting
while spiting at their opponents.  The saliva causes a fair ammount of damage
and poisons the ennemy.  On occasion, they aim their spit at the facial part
of their ennemies, thus they can hit the eyes or mouth, rendering their
opponent either blind or unable to cast spells.
&z
*&WNOTE&z*&w Spit is a race-specific spell.  You must be of the "lizardman" race or 
it will not work.
&W
See Also&w: LIZARDMAN&z
_____________________________________________________________________________
~
-1 'TRANSPORT'~
&z_____________________________________________________________________________
&WSyntax&w: transport <item> <player>
&w
Transport was created as a convience to players so they wouldn't have to use
the auction channel to pass items between themselves when they're far apart
throughout the mud.  There are a couple things to keep in mind here though:
&z
*&w This command is for your convience, do NOT abuse it in any way.  This means
  sending tons of items to a player that does not want them and loading up
  their eq for either annoyance or PK reasons.  I don't care the reasoning
  behind it, it's not here as a new PK strategy.
&z
*&w Please ASK a player before transporting them equipment to keep misunder-
  standings from occuring.
&W
Ok, now that that's out of the way, here's how it works:
&wYou type:&g  transport quill ashin
&wYou see:&g   You transport magical quill to Ashin.
&wSent back:&g Magical quill appears magically in your hands from Ashin.
